Target:  84  n_primes:  24  n_nodes:  936  n_unique:   12
Primes> 31,41,07,05,41,11,19,13,11,43,23,07,43,17,05,19,17,31,13,23,
Primes> 31,41,05,07,41,19,11,13,19,43,17,05,43,23,07,11,23,31,13,17,
Primes> 07,41,31,05,41,13,19,11,13,17,23,31,17,43,05,19,43,07,11,23,
Primes> 07,41,05,31,41,19,13,11,19,17,43,05,17,23,31,13,23,07,11,43,
Primes> 07,31,41,05,31,13,17,23,13,19,11,41,19,43,05,17,43,07,23,11,
Primes> 07,31,05,41,31,17,13,23,17,19,43,05,19,11,41,13,11,07,23,43,
Primes> 05,41,31,07,41,13,11,19,13,23,17,31,23,43,07,11,43,05,19,17,
Primes> 05,41,07,31,41,11,13,19,11,23,43,07,23,17,31,13,17,05,19,43,
Primes> 05,31,41,07,31,13,23,17,13,11,19,41,11,43,07,23,43,05,17,19,
Primes> 05,31,07,41,31,23,13,17,23,11,43,07,11,19,41,13,19,05,17,43,
Primes> 05,07,41,31,07,11,23,43,11,13,19,41,13,17,31,23,17,05,43,19,
Primes> 05,07,31,41,07,23,11,43,23,13,17,31,13,19,41,11,19,05,43,17,
