Target: 108  n_primes:  30  n_nodes: 1896  n_unique:  156
Primes> 37,53,05,13,53,19,29,07,19,43,41,05,43,23,13,29,23,37,07,41,
Primes> 37,53,13,05,53,29,19,07,29,43,23,13,43,41,05,19,41,37,07,23,
Primes> 05,17,19,67,17,41,07,43,41,11,37,19,11,23,67,07,23,05,43,37,
Primes> 05,17,67,19,17,07,41,43,07,11,23,67,11,37,19,41,37,05,43,23,
Primes> 05,19,17,67,19,41,11,37,41,07,43,17,07,23,67,11,23,05,37,43,
Primes> 05,19,67,17,19,11,41,37,11,07,23,67,07,43,17,41,43,05,37,23,
Primes> 05,67,17,19,67,07,11,23,07,41,43,17,41,37,19,11,37,05,23,43,
Primes> 05,67,19,17,67,11,07,23,11,41,37,19,41,43,17,07,43,05,23,37,
Primes> 17,19,05,67,19,37,11,41,37,23,43,05,23,07,67,11,07,17,41,43,
Primes> 17,19,67,05,19,11,37,41,11,23,07,67,23,43,05,37,43,17,41,07,
Primes> 17,67,05,19,67,23,11,07,23,37,43,05,37,41,19,11,41,17,07,43,
Primes> 17,67,19,05,67,11,23,07,11,37,41,19,37,43,05,23,43,17,07,41,
Primes> 19,67,05,17,67,23,07,11,23,43,37,05,43,41,17,07,41,19,11,37,
Primes> 19,67,17,05,67,07,23,11,07,43,41,17,43,37,05,23,37,19,11,41,
Primes> 05,07,43,53,07,17,23,61,17,19,29,43,19,13,53,23,13,05,61,29,
Primes> 05,07,53,43,07,23,17,61,23,19,13,53,19,29,43,17,29,05,61,13,
Primes> 05,43,07,53,43,17,19,29,17,23,61,07,23,13,53,19,13,05,29,61,
Primes> 05,43,53,07,43,19,17,29,19,23,13,53,23,61,07,17,61,05,29,13,
Primes> 05,53,07,43,53,23,19,13,23,17,61,07,17,29,43,19,29,05,13,61,
Primes> 05,53,43,07,53,19,23,13,19,17,29,43,17,61,07,23,61,05,13,29,
Primes> 07,43,05,53,43,29,19,17,29,13,61,05,13,23,53,19,23,07,17,61,
Primes> 07,43,53,05,43,19,29,17,19,13,23,53,13,61,05,29,61,07,17,23,
Primes> 07,53,05,43,53,13,19,23,13,29,61,05,29,17,43,19,17,07,23,61,
Primes> 07,53,43,05,53,19,13,23,19,29,17,43,29,61,05,13,61,07,23,17,
Primes> 43,53,05,07,53,13,23,19,13,61,29,05,61,17,07,23,17,43,19,29,
Primes> 43,53,07,05,53,23,13,19,23,61,17,07,61,29,05,13,29,43,19,17,
Primes> 05,13,29,61,13,31,17,47,31,11,37,29,11,19,61,17,19,05,47,37,
Primes> 05,13,61,29,13,17,31,47,17,11,19,61,11,37,29,31,37,05,47,19,
Primes> 05,29,13,61,29,31,11,37,31,17,47,13,17,19,61,11,19,05,37,47,
Primes> 05,29,61,13,29,11,31,37,11,17,19,61,17,47,13,31,47,05,37,19,
Primes> 05,61,13,29,61,17,11,19,17,31,47,13,31,37,29,11,37,05,19,47,
Primes> 05,61,29,13,61,11,17,19,11,31,37,29,31,47,13,17,47,05,19,37,
Primes> 13,29,05,61,29,37,11,31,37,19,47,05,19,17,61,11,17,13,31,47,
Primes> 13,29,61,05,29,11,37,31,11,19,17,61,19,47,05,37,47,13,31,17,
Primes> 13,61,05,29,61,19,11,17,19,37,47,05,37,31,29,11,31,13,17,47,
Primes> 13,61,29,05,61,11,19,17,11,37,31,29,37,47,05,19,47,13,17,31,
Primes> 29,61,05,13,61,19,17,11,19,47,37,05,47,31,13,17,31,29,11,37,
Primes> 29,61,13,05,61,17,19,11,17,47,31,13,47,37,05,19,37,29,11,31,
Primes> 05,13,31,59,13,29,23,43,29,07,41,31,07,19,59,23,19,05,43,41,
Primes> 05,13,59,31,13,23,29,43,23,07,19,59,07,41,31,29,41,05,43,19,
Primes> 05,31,13,59,31,29,07,41,29,23,43,13,23,19,59,07,19,05,41,43,
Primes> 05,31,59,13,31,07,29,41,07,23,19,59,23,43,13,29,43,05,41,19,
Primes> 05,59,13,31,59,23,07,19,23,29,43,13,29,41,31,07,41,05,19,43,
Primes> 05,59,31,13,59,07,23,19,07,29,41,31,29,43,13,23,43,05,19,41,
Primes> 13,31,05,59,31,41,07,29,41,19,43,05,19,23,59,07,23,13,29,43,
Primes> 13,31,59,05,31,07,41,29,07,19,23,59,19,43,05,41,43,13,29,23,
Primes> 13,59,05,31,59,19,07,23,19,41,43,05,41,29,31,07,29,13,23,43,
