Target: 128  n_primes:  32  n_nodes: 2664  n_unique:   72
Primes> 07,29,31,61,29,47,11,41,47,13,37,31,13,43,61,11,43,07,41,37,
Primes> 07,29,61,31,29,11,47,41,11,13,43,61,13,37,31,47,37,07,41,43,
Primes> 07,31,29,61,31,47,13,37,47,11,41,29,11,43,61,13,43,07,37,41,
Primes> 07,31,61,29,31,13,47,37,13,11,43,61,11,41,29,47,41,07,37,43,
Primes> 07,61,29,31,61,11,13,43,11,47,41,29,47,37,31,13,37,07,43,41,
Primes> 07,61,31,29,61,13,11,43,13,47,37,31,47,41,29,11,41,07,43,37,
Primes> 29,31,07,61,31,37,13,47,37,43,41,07,43,11,61,13,11,29,47,41,
Primes> 29,31,61,07,31,13,37,47,13,43,11,61,43,41,07,37,41,29,47,11,
Primes> 29,61,07,31,61,43,13,11,43,37,41,07,37,47,31,13,47,29,11,41,
Primes> 29,61,31,07,61,13,43,11,13,37,47,31,37,41,07,43,41,29,11,47,
Primes> 31,61,07,29,61,43,11,13,43,41,37,07,41,47,29,11,47,31,13,37,
Primes> 31,61,29,07,61,11,43,13,11,41,47,29,41,37,07,43,37,31,13,47,
Primes> 07,11,31,79,11,41,17,59,41,13,43,31,13,19,79,17,19,07,59,43,
Primes> 07,11,79,31,11,17,41,59,17,13,19,79,13,43,31,41,43,07,59,19,
Primes> 07,31,11,79,31,41,13,43,41,17,59,11,17,19,79,13,19,07,43,59,
Primes> 07,31,79,11,31,13,41,43,13,17,19,79,17,59,11,41,59,07,43,19,
Primes> 07,79,11,31,79,17,13,19,17,41,59,11,41,43,31,13,43,07,19,59,
Primes> 07,79,31,11,79,13,17,19,13,41,43,31,41,59,11,17,59,07,19,43,
Primes> 11,31,07,79,31,43,13,41,43,19,59,07,19,17,79,13,17,11,41,59,
Primes> 11,31,79,07,31,13,43,41,13,19,17,79,19,59,07,43,59,11,41,17,
Primes> 11,79,07,31,79,19,13,17,19,43,59,07,43,41,31,13,41,11,17,59,
Primes> 11,79,31,07,79,13,19,17,13,43,41,31,43,59,07,19,59,11,17,41,
Primes> 31,79,07,11,79,19,17,13,19,59,43,07,59,41,11,17,41,31,13,43,
Primes> 31,79,11,07,79,17,19,13,17,59,41,11,59,43,07,19,43,31,13,41,
Primes> 07,13,37,71,13,43,11,61,43,17,31,37,17,29,71,11,29,07,61,31,
Primes> 07,13,71,37,13,11,43,61,11,17,29,71,17,31,37,43,31,07,61,29,
Primes> 07,37,13,71,37,43,17,31,43,11,61,13,11,29,71,17,29,07,31,61,
Primes> 07,37,71,13,37,17,43,31,17,11,29,71,11,61,13,43,61,07,31,29,
Primes> 07,71,13,37,71,11,17,29,11,43,61,13,43,31,37,17,31,07,29,61,
Primes> 07,71,37,13,71,17,11,29,17,43,31,37,43,61,13,11,61,07,29,31,
Primes> 13,37,07,71,37,31,17,43,31,29,61,07,29,11,71,17,11,13,43,61,
Primes> 13,37,71,07,37,17,31,43,17,29,11,71,29,61,07,31,61,13,43,11,
Primes> 13,71,07,37,71,29,17,11,29,31,61,07,31,43,37,17,43,13,11,61,
