Target: 116  n_primes:  31  n_nodes: 1992  n_unique:   84
Primes> 07,13,43,53,13,31,11,61,31,23,19,43,23,29,53,11,29,07,61,19,
Primes> 07,13,53,43,13,11,31,61,11,23,29,53,23,19,43,31,19,07,61,29,
Primes> 07,43,13,53,43,31,23,19,31,11,61,13,11,29,53,23,29,07,19,61,
Primes> 07,43,53,13,43,23,31,19,23,11,29,53,11,61,13,31,61,07,19,29,
Primes> 07,53,13,43,53,11,23,29,11,31,61,13,31,19,43,23,19,07,29,61,
Primes> 07,53,43,13,53,23,11,29,23,31,19,43,31,61,13,11,61,07,29,19,
Primes> 13,43,07,53,43,19,23,31,19,29,61,07,29,11,53,23,11,13,31,61,
Primes> 13,43,53,07,43,23,19,31,23,29,11,53,29,61,07,19,61,13,31,11,
Primes> 13,53,07,43,53,29,23,11,29,19,61,07,19,31,43,23,31,13,11,61,
Primes> 13,53,43,07,53,23,29,11,23,19,31,43,19,61,07,29,61,13,11,31,
Primes> 43,53,07,13,53,29,11,23,29,61,19,07,61,31,13,11,31,43,23,19,
Primes> 43,53,13,07,53,11,29,23,11,61,31,13,61,19,07,29,19,43,23,31,
Primes> 07,17,31,61,17,29,23,47,29,13,43,31,13,19,61,23,19,07,47,43,
Primes> 07,17,61,31,17,23,29,47,23,13,19,61,13,43,31,29,43,07,47,19,
Primes> 07,31,17,61,31,29,13,43,29,23,47,17,23,19,61,13,19,07,43,47,
Primes> 07,31,61,17,31,13,29,43,13,23,19,61,23,47,17,29,47,07,43,19,
Primes> 07,61,17,31,61,23,13,19,23,29,47,17,29,43,31,13,43,07,19,47,
Primes> 07,61,31,17,61,13,23,19,13,29,43,31,29,47,17,23,47,07,19,43,
Primes> 17,31,07,61,31,43,13,29,43,19,47,07,19,23,61,13,23,17,29,47,
Primes> 17,31,61,07,31,13,43,29,13,19,23,61,19,47,07,43,47,17,29,23,
Primes> 17,61,07,31,61,19,13,23,19,43,47,07,43,29,31,13,29,17,23,47,
Primes> 17,61,31,07,61,13,19,23,13,43,29,31,43,47,07,19,47,17,23,29,
Primes> 31,61,07,17,61,19,23,13,19,47,43,07,47,29,17,23,29,31,13,43,
Primes> 31,61,17,07,61,23,19,13,23,47,29,17,47,43,07,19,43,31,13,29,
Primes> 05,13,31,67,13,37,07,59,37,19,29,31,19,23,67,07,23,05,59,29,
Primes> 05,13,31,67,13,37,19,47,37,07,41,31,07,23,67,19,23,05,47,41,
Primes> 05,13,67,31,13,07,37,59,07,19,23,67,19,29,31,37,29,05,59,23,
Primes> 05,13,67,31,13,19,37,47,19,07,23,67,07,41,31,37,41,05,47,23,
Primes> 05,31,13,67,31,37,07,41,37,19,47,13,19,23,67,07,23,05,41,47,
Primes> 05,31,13,67,31,37,19,29,37,07,59,13,07,23,67,19,23,05,29,59,
Primes> 05,31,67,13,31,07,37,41,07,19,23,67,19,47,13,37,47,05,41,23,
Primes> 05,31,67,13,31,19,37,29,19,07,23,67,07,59,13,37,59,05,29,23,
Primes> 05,67,13,31,67,07,19,23,07,37,59,13,37,29,31,19,29,05,23,59,
Primes> 05,67,13,31,67,19,07,23,19,37,47,13,37,41,31,07,41,05,23,47,
Primes> 05,67,31,13,67,07,19,23,07,37,41,31,37,47,13,19,47,05,23,41,
Primes> 05,67,31,13,67,19,07,23,19,37,29,31,37,59,13,07,59,05,23,29,
Primes> 13,31,05,67,31,41,07,37,41,23,47,05,23,19,67,07,19,13,37,47,
Primes> 13,31,05,67,31,29,19,37,29,23,59,05,23,07,67,19,07,13,37,59,
Primes> 13,31,67,05,31,07,41,37,07,23,19,67,23,47,05,41,47,13,37,19,
Primes> 13,31,67,05,31,19,29,37,19,23,07,67,23,59,05,29,59,13,37,07,
Primes> 13,67,05,31,67,23,07,19,23,41,47,05,41,37,31,07,37,13,19,47,
Primes> 13,67,05,31,67,23,19,07,23,29,59,05,29,37,31,19,37,13,07,59,
Primes> 13,67,31,05,67,07,23,19,07,41,37,31,41,47,05,23,47,13,19,37,
Primes> 13,67,31,05,67,19,23,07,19,29,37,31,29,59,05,23,59,13,07,37,
Primes> 31,67,05,13,67,23,07,19,23,59,29,05,59,37,13,07,37,31,19,29,
Primes> 31,67,05,13,67,23,19,07,23,47,41,05,47,37,13,19,37,31,07,41,
Primes> 31,67,13,05,67,07,23,19,07,59,37,13,59,29,05,23,29,31,19,37,
Primes> 31,67,13,05,67,19,23,07,19,47,37,13,47,41,05,23,41,31,07,37,
Primes> 07,11,31,67,11,29,17,59,29,19,37,31,19,13,67,17,13,07,59,37,
Primes> 07,11,67,31,11,17,29,59,17,19,13,67,19,37,31,29,37,07,59,13,
Primes> 07,31,11,67,31,29,19,37,29,17,59,11,17,13,67,19,13,07,37,59,
Primes> 07,31,67,11,31,19,29,37,19,17,13,67,17,59,11,29,59,07,37,13,
Primes> 07,67,11,31,67,17,19,13,17,29,59,11,29,37,31,19,37,07,13,59,
Primes> 07,67,31,11,67,19,17,13,19,29,37,31,29,59,11,17,59,07,13,37,
Primes> 11,31,07,67,31,37,19,29,37,13,59,07,13,17,67,19,17,11,29,59,
Primes> 11,31,67,07,31,19,37,29,19,13,17,67,13,59,07,37,59,11,29,17,
Primes> 11,67,07,31,67,13,19,17,13,37,59,07,37,29,31,19,29,11,17,59,
Primes> 11,67,31,07,67,19,13,17,19,37,29,31,37,59,07,13,59,11,17,29,
Primes> 31,67,07,11,67,13,17,19,13,59,37,07,59,29,11,17,29,31,19,37,
Primes> 31,67,11,07,67,17,13,19,17,59,29,11,59,37,07,13,37,31,19,29,
Primes> 05,07,43,61,07,19,31,59,19,13,41,43,13,11,61,31,11,05,59,41,
Primes> 05,07,43,61,07,31,19,59,31,13,29,43,13,23,61,19,23,05,59,29,
Primes> 05,07,61,43,07,19,31,59,19,13,23,61,13,29,43,31,29,05,59,23,
Primes> 05,07,61,43,07,31,19,59,31,13,11,61,13,41,43,19,41,05,59,11,
Primes> 05,43,07,61,43,19,13,41,19,31,59,07,31,11,61,13,11,05,41,59,
Primes> 05,43,07,61,43,31,13,29,31,19,59,07,19,23,61,13,23,05,29,59,
Primes> 05,43,61,07,43,13,19,41,13,31,11,61,31,59,07,19,59,05,41,11,
Primes> 05,43,61,07,43,13,31,29,13,19,23,61,19,59,07,31,59,05,29,23,
Primes> 05,61,07,43,61,31,13,11,31,19,59,07,19,41,43,13,41,05,11,59,
Primes> 05,61,07,43,61,19,13,23,19,31,59,07,31,29,43,13,29,05,23,59,
Primes> 05,61,43,07,61,13,31,11,13,19,41,43,19,59,07,31,59,05,11,41,
Primes> 05,61,43,07,61,13,19,23,13,31,29,43,31,59,07,19,59,05,23,29,
Primes> 07,43,05,61,43,41,13,19,41,11,59,05,11,31,61,13,31,07,19,59,
Primes> 07,43,05,61,43,29,13,31,29,23,59,05,23,19,61,13,19,07,31,59,
Primes> 07,43,61,05,43,13,41,19,13,11,31,61,11,59,05,41,59,07,19,31,
Primes> 07,43,61,05,43,13,29,31,13,23,19,61,23,59,05,29,59,07,31,19,
Primes> 07,61,05,43,61,11,13,31,11,41,59,05,41,19,43,13,19,07,31,59,
Primes> 07,61,05,43,61,23,13,19,23,29,59,05,29,31,43,13,31,07,19,59,
Primes> 07,61,43,05,61,13,11,31,13,41,19,43,41,59,05,11,59,07,31,19,
Primes> 07,61,43,05,61,13,23,19,13,29,31,43,29,59,05,23,59,07,19,31,
Primes> 43,61,05,07,61,11,31,13,11,59,41,05,59,19,07,31,19,43,13,41,
Primes> 43,61,05,07,61,23,19,13,23,59,29,05,59,31,07,19,31,43,13,29,
Primes> 43,61,07,05,61,31,11,13,31,59,19,07,59,41,05,11,41,43,13,19,
Primes> 43,61,07,05,61,19,23,13,19,59,31,07,59,29,05,23,29,43,13,31,
