Target: 140  n_primes:  35  n_nodes: 3408  n_unique:  276
Primes> 11,19,43,67,19,37,31,53,37,13,47,43,13,29,67,31,29,11,53,47,
Primes> 11,19,67,43,19,31,37,53,31,13,29,67,13,47,43,37,47,11,53,29,
Primes> 11,43,19,67,43,37,13,47,37,31,53,19,31,29,67,13,29,11,47,53,
Primes> 11,43,67,19,43,13,37,47,13,31,29,67,31,53,19,37,53,11,47,29,
Primes> 11,67,19,43,67,31,13,29,31,37,53,19,37,47,43,13,47,11,29,53,
Primes> 11,67,43,19,67,13,31,29,13,37,47,43,37,53,19,31,53,11,29,47,
Primes> 19,43,11,67,43,47,13,37,47,29,53,11,29,31,67,13,31,19,37,53,
Primes> 19,43,67,11,43,13,47,37,13,29,31,67,29,53,11,47,53,19,37,31,
Primes> 19,67,11,43,67,29,13,31,29,47,53,11,47,37,43,13,37,19,31,53,
Primes> 19,67,43,11,67,13,29,31,13,47,37,43,47,53,11,29,53,19,31,37,
Primes> 43,67,11,19,67,29,31,13,29,53,47,11,53,37,19,31,37,43,13,47,
Primes> 43,67,19,11,67,31,29,13,31,53,37,19,53,47,11,29,47,43,13,37,
Primes> 13,17,43,67,17,29,23,71,29,31,37,43,31,19,67,23,19,13,71,37,
Primes> 13,17,43,67,17,41,23,59,41,19,37,43,19,31,67,23,31,13,59,37,
Primes> 13,17,67,43,17,23,29,71,23,31,19,67,31,37,43,29,37,13,71,19,
Primes> 13,17,67,43,17,23,41,59,23,19,31,67,19,37,43,41,37,13,59,31,
Primes> 13,43,17,67,43,41,19,37,41,23,59,17,23,31,67,19,31,13,37,59,
Primes> 13,43,17,67,43,29,31,37,29,23,71,17,23,19,67,31,19,13,37,71,
Primes> 13,43,67,17,43,19,41,37,19,23,31,67,23,59,17,41,59,13,37,31,
Primes> 13,43,67,17,43,31,29,37,31,23,19,67,23,71,17,29,71,13,37,19,
Primes> 13,67,17,43,67,23,19,31,23,41,59,17,41,37,43,19,37,13,31,59,
Primes> 13,67,17,43,67,23,31,19,23,29,71,17,29,37,43,31,37,13,19,71,
Primes> 13,67,43,17,67,19,23,31,19,41,37,43,41,59,17,23,59,13,31,37,
Primes> 13,67,43,17,67,31,23,19,31,29,37,43,29,71,17,23,71,13,19,37,
Primes> 17,43,13,67,43,37,19,41,37,31,59,13,31,23,67,19,23,17,41,59,
Primes> 17,43,13,67,43,37,31,29,37,19,71,13,19,23,67,31,23,17,29,71,
Primes> 17,43,67,13,43,19,37,41,19,31,23,67,31,59,13,37,59,17,41,23,
Primes> 17,43,67,13,43,31,37,29,31,19,23,67,19,71,13,37,71,17,29,23,
Primes> 17,67,13,43,67,19,31,23,19,37,71,13,37,29,43,31,29,17,23,71,
Primes> 17,67,13,43,67,31,19,23,31,37,59,13,37,41,43,19,41,17,23,59,
Primes> 17,67,43,13,67,19,31,23,19,37,41,43,37,59,13,31,59,17,23,41,
Primes> 17,67,43,13,67,31,19,23,31,37,29,43,37,71,13,19,71,17,23,29,
Primes> 43,67,13,17,67,19,23,31,19,71,37,13,71,29,17,23,29,43,31,37,
Primes> 43,67,13,17,67,31,23,19,31,59,37,13,59,41,17,23,41,43,19,37,
Primes> 43,67,17,13,67,23,19,31,23,71,29,17,71,37,13,19,37,43,31,29,
Primes> 43,67,17,13,67,23,31,19,23,59,41,17,59,37,13,31,37,43,19,41,
Primes> 07,23,37,73,23,41,17,59,41,19,43,37,19,31,73,17,31,07,59,43,
Primes> 07,23,73,37,23,17,41,59,17,19,31,73,19,43,37,41,43,07,59,31,
Primes> 07,37,23,73,37,41,19,43,41,17,59,23,17,31,73,19,31,07,43,59,
